gene,slope,pval
AMMECR1L,0.0678626303295683,0.01411751091704181
RP11-395A13.2,0.025164243220507726,0.676977488250213
AC012306.2,0.0,nan
SAP130,-0.10129706270772015,0.01746635994173573
AC108059.1,-0.0022273496477504037,0.7907780526621603
UGGT1,0.06042402294021054,0.022704185117714562
AC108059.4,0.09011484429795663,0.16794441144876954
AC108059.2,0.01073688235272844,0.6439724836062939
DYNLT3P2,0.07065343131008478,0.21112816992223354
AC017079.3,0.049025425399578645,0.16811830817182838
AC017079.4,0.02924256455319422,0.6109731162857193
HS6ST1,0.015038406919645197,0.7558124076555467
RNA5SP103,-0.002915262194305901,0.6107300361938748
ISCA1P6,-0.00024932302065074075,0.9937905565608738
AC012451.1,0.00042457689590481634,0.9196570789780654
AC068483.1,0.007544591155798264,0.09728456248156726
LINC01854,0.03925566803022665,0.5453253447787598
AC019050.1,0.016265949105930703,0.4841416190912665
AC079776.1,0.009366589566370705,0.786340696414987
PLAC9P1,-0.07267879901383126,0.04096497578554067
LINC01856,0.028207918529847886,0.2342971058210251
AC079776.4,0.0020362592082866,0.916171023051987
RAB6C-AS1,-0.08880945883623229,0.40976586375979884
RAB6C,-0.022080660789260225,0.761833102144907
FAR2P1,-0.07387717938656489,0.16287979555054774
AC079776.6,-0.0009641720613729598,0.9301592398710915
AC018865.5,-0.15128839258313886,0.02198031534187382
ARHGAP42P2,-0.010644000204702086,0.4767460989002641
KLF2P1,-0.005568809888700784,0.7645229046553333
CYP4F27P,0.0,nan
POTEF,0.059996624617959765,0.49630534850940744
AC018865.11,0.0,nan
AC018804.3,-0.0028755057780899874,0.731761745752314
RNU6-1049P,0.0,nan
MED15P9,-0.045751582615123444,0.14624183810577587
CCDC74B,-0.15210082278763065,0.09995424823895928
SMPD4,-0.14438775324860326,0.0016377389830301186
MZT2B,-0.2223814416116058,0.0009387101452460245
TUBA3E,-0.05970083901257285,0.43167188757384
AC018804.6,-0.11405140473535343,0.28918465971834645
RHOQP3,-0.06176094167616056,0.2724649512453126
NOC2LP1,-0.039235549430046174,0.6635780050297986
AC134915.1,-0.00304127986800764,0.7272506845425359
MED15P5,-0.039393879283648944,0.10322852582173388
MTND1P29,-0.001954446441909848,0.8404465068058941
MTND2P22,-0.0014989365737457664,0.9046509663152378
MTCO1P7,0.007136821916169914,0.7463716781731533
MTCO2P7,-0.0013943013260152562,0.8861086083776095
MTATP6P7,0.004416023074691678,0.6388221515612853
MTCO3P7,-0.005125887013622828,0.674710504063784
RP11-803A13.2,-0.0009031760566154481,0.8833273739895242
RP11-803A13.3,0.008442304644711008,0.27552377336985456
MTND4P27,-0.028992580431742396,0.053248637823379186
MTND5P29,0.0026768941922425083,0.8727288343570987
MTND6P8,0.0018731519826618698,0.8151549743060267
MTCYBP8,0.010745522965621802,0.4038460995371722
AC068137.13,0.013662255163509659,0.6758285549209198
RP11-803A13.1,0.0024147629647991798,0.7497458923847385
AC132479.4,-0.002754893396828705,0.4768112374906386
CCDC115,-0.02568529729669733,0.35529862318778893
IMP4,-0.10961161222983856,0.003570159264232894
PTPN18,-0.1052573338542987,0.004561341724603249
FAR2P2,0.0811637707178235,0.45142656332939457
KLF2P2,-0.0013575619565390782,0.9657856788407628
CYP4F62P,-0.004611789615886042,0.8705747003949432
POTEI,0.04614222792950892,0.5895134443269332
RNU6-473P,0.0,nan
AC013269.3,-0.00873374430154459,0.31449634282203937
CFC1B,-0.013459586178222623,0.5522144071912098
AC013269.4,-0.007605252413055458,0.42102771661434024
AC013269.5,0.0027235478631223616,0.9228106306197895
TISP43,0.01180457363992874,0.8777157190704192
AC140481.4,0.005064599841748583,0.16033146962361627
CFC1,-0.02540079550769196,0.6190944336162101
POTEJ,-0.018589237203568185,0.7981712964334009
RNU6-848P,0.0,nan
CYP4F30P,-0.004843619060951365,0.8536048971027269
FAR2P3,0.03068555210982744,0.5263744449886811
KLF2P3,0.0029659857664278075,0.8580644758881535
GPR148,0.015227799442051583,0.4704329020424656
AC140481.8,-0.0005614082093657845,0.9705809485276257
AMER3,-0.009484397701970798,0.89767992395916
CYCSP8,-0.007267472411226685,0.4501710497390159
AC133785.1,-0.0871233430866755,0.054689376196893215
ARHGEF4,-0.07815635642200958,0.294758134432411
FAM168B,0.02155051868395752,0.4410222895224093
PLEKHB2,-0.02495412972272376,0.3834697036306596
NEK2P4,0.021705608480872992,0.5681310015018217
AC009477.7,-0.001078457394412361,0.9432388169467135
NF1P8,-0.08814491916558259,0.2552259962913582
MED15P8,0.002234454730228288,0.876010947548054
POTEE,-0.023826966383735368,0.7556756961913692
RNU6-127P,0.0027328981861586593,0.16033146962361655
FAR2P4,-0.009449062829977171,0.8584737523848834
KLF2P4,-0.042126225894319344,0.16852021489753163
ARHGAP42P1,-0.0027324858699357465,0.8824105147515571
AC073869.2,-0.04615035337282939,0.20762854220540983
WTH3DI,-0.11418299486785474,0.11053534644166933
RP11-109E12.5,0.014929378511086437,0.048613032029347455
MTCYBP10,0.002003465233142772,0.8733740847986654
MTND6P10,-0.014796998624613894,0.12159600714285865
MTND5P23,-0.004076170329306223,0.8263938740167163
MTND4P21,-0.0017721048030740144,0.881489190079727
RP11-109E12.7,-0.002703554268933096,0.6252134457299164
RP11-109E12.6,-0.002596167091137366,0.7201220205694501
MTCO3P18,0.004087507198559905,0.751294704938443
MTATP6P4,0.006272134725560237,0.4821656545553722
MTCO2P18,-0.003491111744567385,0.7352847352465264
MTCO1P18,-0.01072255380618116,0.5252330906485804
MTND2P18,-0.011171987615663317,0.26696543771457604
MTND1P26,-0.006371782543538897,0.5172155089485588
MED15P3,0.009074628377473255,0.4092452304890589
RP11-109E12.4,-0.023147934593281815,0.15866936689055566
LINC01120,0.08034785708591241,0.04573986575458407
GNAQP1,0.1376178443115098,0.09575067915683506
NOC2LP2,-0.09688693701881451,0.19827387619040227
RHOQP2,0.057757758227402485,0.3442176323454904
RP11-109E12.1,0.023589125472000917,0.7188518295788777
MZT2A,-0.15291279985482303,0.03638661509269935
TUBA3D,-0.030377727973777593,0.7175305423282294
MIR4784,-0.017020158853248573,0.1811473642923843
AC093838.4,-0.18535338511819816,0.006357944563828049
CCDC74A,-0.19521347116159612,0.0950353821180358
MED15P4,0.010527122398739317,0.17815408213066464
POTEKP,-0.011087895494811734,0.897043678985058
RNU6-617P,-0.012828786122688158,0.17079125470301892
RP11-433A19.2,0.002687885982053376,0.5053777523379843
LINC01087,-0.06465394628198648,0.081634749661361
GRAMD4P8,-0.035083624522470616,0.2426423245761644
C2orf27A,0.09016209188512318,0.3857121936254284
AC093724.2,-0.1193438343992028,0.2297065700654647
C2orf27B,0.009882895128229499,0.6679695927651865
RP11-788A1.1,0.0008758423312871504,0.9367161094867975
AC103564.7,-0.030230455043295353,0.3639052961279031
AC103564.6,-0.03888819612413939,0.359959115288378
AJ239322.3,0.0,nan
AJ239322.1,-0.018622833157410725,0.5512719353843724
LINC01945,0.0001303939210590523,0.9918902326939707
AC093787.1,-0.012800543379653504,0.4844167875806812
RP11-629P16.1,0.01565123141340955,0.14580096706651424
AC098826.4,0.0034382419422064516,0.5949269593939308
AC098826.5,0.008127226451639522,0.7320692546088167
ANKRD30BL,0.055580109720778474,0.2833828898114896
RNA5-8SP5,-0.0016550973639152043,0.4768112374906378
MIR663B,-0.012347970915702168,0.18679540078545548
CDC27P1,-0.021501645311894586,0.36671347588311054
AC097532.2,-0.02203807017670936,0.12051798867753608
ZNF806,0.0049916192701236935,0.8655001888823655
RP11-725P16.2,0.0001344038112315385,0.9959990539800152
FAM201B,-0.016292895371030923,0.5704871391219319
RNU6-175P,-0.006592030866626013,0.22004021392742826
GPR39,0.027405171769926885,0.5626932172567642
YBX1P7,-0.0033524773911244986,0.7754159822297542
RN7SKP103,-0.007967930323385924,0.3258196252338318
LYPD1,-0.08969855542046773,0.13753365207108917
AC010974.3,0.0,nan
NCKAP5,0.008331686419800866,0.9263781529809919
AC016909.2,0.0,nan
AC016909.1,-0.015206398844069822,0.5047568600453558
RP11-575M22.1,0.06260137180989295,0.018736330194371254
AC010890.1,0.000853447172441877,0.97586136528814
RNU6-579P,0.007629655785342183,0.16033146962361655
RN7SKP154,0.00346279239759735,0.3680784929158698
NCKAP5-IT1,0.0,nan
AC011243.1,-0.0016660136664103163,0.4768112374906387
RN7SKP93,-0.009876116754563881,0.2518084377165661
MGAT5,0.04117436083679399,0.28552029367659937
MIR3679,-0.0018778256804828203,0.4768112374906379
RNA5SP104,-0.0053117692414083525,0.4605718917078011
EDDM3CP,0.02662933618183337,0.3705852433230016
TMEM163,-0.06819085203454373,0.46307276897209204
CCNT2-AS1,0.035466454648029416,0.6139632240467674
VDAC2P4,0.008663112028180578,0.7156662877302848
AC110620.1,0.00016173366138656775,0.9867650646174269
ACMSD,-0.05621792594001427,0.687721266583051
MIR5590,0.0,nan
CCNT2,0.1775980004442803,0.004476727901037129
MAP3K19,-0.008773232116403643,0.9141738480899331
RAB3GAP1,0.019344865852405746,0.515682385981576
ZRANB3,0.09109203157644213,0.0348247694672991
AC064850.4,0.08349640334775817,0.07569840525251484
R3HDM1,-0.10626542535395361,0.010856944239698232
RNU6-512P,-0.003166835837884927,0.6986781261499748
MIR128-1,-0.0011547123649477673,0.8141769935656635
UBXN4,0.1352956640850156,0.006554327723859436
LCT,0.07867671730188355,0.3461296102250432
AC011893.3,0.011612058177097899,0.8587074102501833
MCM6,-0.06180847765760816,0.38703066258731234
AC011999.1,0.052199018116107325,0.21871712647222177
DARS,0.042413642240846705,0.27826958034473975
DARS-AS1,0.009855065541074182,0.8972493623800033
AC068492.1,0.02831737155042975,0.7168112551653416
CXCR4,-0.1749585578359571,0.09365471730981256
HNRNPKP2,0.03971019059021155,0.6480116955118573
RP11-1193F23.1,0.2948357553919982,0.0060129881692291744
UBBP1,-0.10282776881295067,0.3206528973746709
RN7SKP141,0.005849886089958594,0.672106163115423
SMC4P1,0.009098410938345982,0.5833770595215879
THSD7B,-0.03774504638560755,0.540896290507019
RNA5SP105,0.0,nan
HNMT,0.0721947061638446,0.38086711744412527
LINC01832,-0.008674337288541853,0.4268570632648073
AC097523.1,0.10774662775201152,0.1501931449039367
YWHAEP5,0.027345526899104987,0.7058139428667911
AC097523.3,-0.03632379297884632,0.23511531699245822
AC097721.1,0.0826511636858255,0.09519077666143744
AC097721.2,0.09664422365166632,0.22286838409328016
AC114763.1,0.10410656897721016,0.032559987555276775
SPOPL,0.15856930874443437,0.01591945761851079
AC092620.2,0.18065814472796948,0.09593309580012173
RP11-231E19.1,0.33082623428594676,0.004831242747959661
AC092620.3,0.43327063673114036,0.009345025912174258
NXPH2,-0.0033121122786877255,0.8877121062280009
RN7SKP286,0.0,nan
YY1P2,-0.009736247046175511,0.34802556162893794
AHCYP4,0.005848363183486525,0.5397690813975078
AC062021.1,-0.007342480878439099,0.41436359734074757
AC016710.1,-0.004292391966040063,0.47681123749063814
MRPS18BP2,0.0033561012233184083,0.6190832056445912
AC012497.2,0.0042761562288847876,0.16033146962361652
AC078851.1,0.0,nan
RN7SL283P,0.0,nan
LINC01853,0.0,nan
MTCO1P44,0.0,nan
MTND2P19,0.005563323917464575,0.16033146962361677
MTND1P27,-0.0006358010919070928,0.4768112374906386
LRP1B,0.1243532505297648,0.1805537973006347
MIR7157,0.0,nan
AC117947.1,0.01588803346138732,0.11857189939666345
AC010740.1,-0.002617744443837937,0.4768112374906386
RNU6-904P,-0.0030334111303400467,0.4768112374906386
AC068287.1,0.0,nan
AC078882.1,0.0,nan
UBE2V1P14,0.02719480727628342,0.01528432826270487
AC013444.1,-0.19606604683383722,0.02818970011002416
KYNU,-0.14329889611516494,0.019003819938360093
RP11-470B22.1,-0.08199496179412157,0.21881408031170202
ARHGAP15,0.11374693028019511,0.026800561193364464
MTCYBP11,0.2507853912947503,0.022785310706215374
MTND6P11,0.030840494975731693,0.6259124254390522
MTND5P24,0.16916009021245615,0.11491831305270343
MTND4P22,0.17649257585708322,0.09601435504399755
MTND4LP12,0.016665755473132437,0.8384548425974654
MTND3P9,0.1746395195253816,0.14839336869656886
MTCO3P5,0.10343010387089169,0.4780929097979213
RP11-190J23.2,0.22086091998246885,0.06425643079966509
MTCO2P5,0.06931044675876334,0.4003816101594033
RP11-190J23.1,0.06830031483280682,0.3248876056411951
AC096558.1,0.018781961967159394,0.8747849735896585
RP11-570L15.2,0.06938397082838119,0.3126512279989671
RP11-570L15.1,-0.18700170515577036,0.2859300061742455
AC079584.3,0.04835170950073585,0.6169640316743201
AC092652.1,0.04637017270567637,0.6425414225004702
RP11-434H14.1,0.15848477892523152,0.09916803363511328
CTD-2252P21.1,0.23750557287852908,0.012253349465367045
AC079584.2,0.013990851982038144,0.15776833416402883
AC016910.1,0.2518579993583391,1.6220205166747646e-05
GTDC1,0.23282079680777493,0.00021031413853970122
ZEB2,0.12750446341460436,0.010426492963356848
RP11-107E5.4,0.11296135922665161,0.08756062555077965
RP11-107E5.3,0.06587139128806456,0.45489774243438263
ZEB2-AS1,-0.0566466492732567,0.47761373453742506
LINC01412,-0.02280561142157613,0.5756642702930403
TEX41,0.04583923398889828,0.5252471728314392
AC023128.1,-0.012655261491048252,0.48441221583538063
VIS1,-0.0011957006067041846,0.4768112374906386
AC023128.2,-0.014987231862307776,0.126831334595893
LINC01966,-0.007126606707080611,0.35685472537814367
AC064865.1,0.0,nan
RPL6P5,-0.026047497255684685,0.3973987927716497
AC092484.1,0.020654362433029462,0.7900034935985051
AC079163.1,0.0,nan
AC079248.1,0.01329892659524341,0.2987423538093653
RP11-24J11.1,0.0,nan
AC062031.1,0.0029713508025486415,0.659739615506776
RNU7-2P,0.0,nan
RPL17P12,-0.001774815608198194,0.4768112374906389
AC093084.1,-0.0045583594491579605,0.47681123749063814
PABPC1P2,-0.017951297458812805,0.4880650285928215
RP11-638D14.1,-0.001663496116282412,0.4768112374906386
LINC01911,-0.006372925456743191,0.3139587312393571
AC062032.1,-0.001337295340318501,0.4768112374906386
RNU6-692P,0.0,nan
RNU6-715P,0.0,nan
RNA5SP106,0.0,nan
AC009480.4,0.007296271407152844,0.23138897176568365
ACVR2A,0.02040175703665445,0.735768380490718
RNU6-1275P,-0.01628722731128393,0.10604636227657002
AC009480.3,0.00880385964637627,0.2329890957249136
ORC4,0.13892311909822253,0.0022607996497015573
MBD5,-0.01442436988934126,0.7054623095521253
RP11-567F11.1,0.21874297240824153,0.022615295685568786
RP11-567F11.2,0.18374438398701276,0.05685146254066469
SNORA48,0.030735030973460864,0.014187774901110908
AC019070.1,0.014793875870212258,0.7506802411384861
RPS29P8,-0.06290926105188849,0.2796264883095709
EPC2,0.16321702974626212,0.0006647625666677162
RNU2-9P,0.001167619047334791,0.7550016318074089
UBBP3,-0.00588237314683515,0.65072403068065
AC105402.4,0.17214573612294298,0.09480519273492716
AC105402.2,0.03900875874576176,0.2513203470106177
AC105402.3,0.04588272769389474,0.2695882542378372
KIF5C,-0.11176221796806964,0.18121572904478456
LYPD6B,0.009611024711638202,0.9237924818362605
TXNP5,-0.06870942801860631,0.03489193949130979
FAM8A3P,-0.014254993913568822,0.37914375477278783
LYPD6,-0.022645588440262435,0.7944283734088704
AC007394.3,-0.0016953212440610358,0.7012516124734257
MMADHC,0.24357856510112497,0.0010494926652743837
AC144449.1,-0.06941297974113636,0.17071614243252467
RNU6-601P,0.006762990416698279,0.1674004934672737
LINC01931,0.0176717672043818,0.36393165930791593
LINC01818,-0.00968043318551529,0.16345983485478766
LINC01817,0.0,nan
RND3,0.06156764970009071,0.6130575676590387
LINC01920,-0.008006156710226493,0.499866394019001
AC104777.3,-0.003988064213358837,0.2248649376967011
AC104777.1,-0.004983546945426498,0.2269515088091892
AC104777.4,0.021510713564259182,0.22288271539924065
AC023469.2,-0.005696378831927005,0.25515298533004876
AC023469.1,0.07343320302404059,0.09607266689774845
AC018731.3,0.042704826443084806,0.4316153104458097
FABP5P10,-0.016205447116076972,0.5205777957138709
RBM43,0.13460209115607238,0.011732106741069993
NMI,0.3040972535368346,0.001301873900604383
TNFAIP6,0.486281785628816,3.594417734783827e-05
RN7SL124P,0.14592327154161483,0.04700434501346116
RIF1,0.07699314668738544,0.10283053288338567
NEB,0.07925508731465297,0.5255080515390775
ARL5A,0.023242052239333677,0.6809741503424319
CACNB4,-0.08616960248600888,0.39290691126196586
AC079790.2,0.02028158838445911,0.5153363585724947
STAM2,0.23334439388100076,0.0011832809284325165
RPL30P2,0.1334851494206853,0.03571191280423704
FMNL2,0.003777577211830613,0.9573534177381763
AC012066.1,-0.02427215969561512,0.714359271134224
RP11-17G11.1,-0.0005707945591885088,0.8853836068856742
PRPF40A,0.13646427733369298,0.003770523207693711
ARL6IP6,0.23785389185965108,0.00035009208652915746
AC009969.1,0.009683969144437901,0.293181773202599
UBQLN4P2,0.017491642094313788,0.08876531807233522
ATP5F1P4,-0.011219025960067828,0.21534269863499325
AC011901.2,0.0,nan
AC079150.2,-0.01573610710916805,0.11508454621399201
LINC01850,0.002031012478409609,0.5654477857191836
RPL23AP29,0.00409392272324643,0.5889721552480882
AC012501.3,0.00115154507629538,0.92373656739994
AC012501.2,6.993093637785584e-05,0.986338682827802
SNORD56,0.0,nan
RPRM,-0.10357685584774197,0.3253327380419807
DNAJA1P2,0.009056334976433383,0.2849875075230384
GALNT13,-0.09141326142947412,0.2830943509547695
PHBP4,0.028159706761005262,0.04835117789488246
AC009227.2,0.004176209635678408,0.8504101468260411
AC009227.3,0.0,nan
RNA5SP107,0.0,nan
AC061961.2,0.013551164427040751,0.3536460850333597
KCNJ3,0.10302115388615007,0.2917545779932555
CBX3P6,0.0,nan
AC092625.1,0.005435064453344022,0.3288304892814081
RNU6-1001P,0.0,nan
MTCO1P45,-0.0028505794445380745,0.47681123749063814
MTND2P20,0.0001951762907540758,0.9700223463810814
ATP5A1P2,-0.04919293720689508,0.31628442606401996
MTND4P28,0.0,nan
MTND5P30,0.012050348697895768,0.22090247202757787
MTND6P9,0.004830475898463421,0.16033146962361638
MTCYBP9,0.0,nan
RNU6-546P,0.0,nan
LINC01876,0.044003879196549606,0.5541733141446892
AC073551.1,-0.0016042369009531968,0.8753724061384098
RP11-605B16.1,-0.0061998594396311,0.7440683725131951
NR4A2,-0.466776475101049,0.015615082370877803
GPD2,0.06325398862216414,0.12601547568770355
LINC01958,-0.0009098326862772609,0.9347388042528905
RPLP0P7,0.002096237515012071,0.8068706977815522
CDK7P1,-0.043593087673502284,0.23381641452882426
GALNT5,0.19726048703017288,0.12933808069547992
RN7SKP281,-0.008616540585615465,0.5889387968680992
ERMN,-0.029297943811085747,0.7105886858683906
FAM133DP,0.1224805450939627,0.0785342478739829
CYTIP,-0.0496882995877207,0.483788227045167
ACVR1C,-0.02029125754496197,0.8611097288563228
AC019186.1,0.006509090285259145,0.9448507531584966
ACVR1,-0.008057508315195305,0.8470863035973726
UPP2,0.08473085930079888,0.24884662505997024
RP11-546J1.1,0.2201145678385462,0.0391182083689805
RNU6-436P,-0.0065287268921449156,0.2188816619904233
RP11-1152H14.1,0.08928450480098649,0.2981172198590243
AC005539.2,0.02059358326452871,0.16224740162687123
RNU6-932P,0.019040131455079295,0.13438143511283693
PTP4A1P1,-0.026096073013006406,0.27317869485576785
UPP2-IT1,-0.0005015381638458537,0.9708956723478757
CCDC148-AS1,-0.0066840051346031045,0.623450911180639
CCDC148,0.06613968939765238,0.3935217011064063
HNRNPDLP2,-0.003341137119951426,0.7301724541846082
RN7SL393P,0.011412082863149946,0.09612860022414536
PKP4,0.07897567556855689,0.09886482245529848
AC005042.2,-0.03558516947593455,0.6554426762476582
PKP4-AS1,0.13387867171156292,0.20945098516877686
AC005042.5,0.018257302320175056,0.08081949329672687
AC005042.3,-0.0015187833739742208,0.7944847997021905
DAPL1,-0.03394521385070548,0.7003272734463559
OR7E89P,0.011266569974595235,0.1189015727869006
OR7E28P,0.009037822408784368,0.6186142111199187
OR7E90P,0.0037198507227798622,0.8010772337452502
RNU2-21P,0.0,nan
TANC1,0.007579478744824841,0.935002776940919
BTF3L4P2,0.04951489725699337,0.4661650632689486
RNU6-580P,0.00026680689885115027,0.9583194104057331
GSTM3P2,-0.0074590543076231575,0.5082808031503105
MIR6888,0.0,nan
WDSUB1,0.08681316337000078,0.02579776208644269
BAZ2B,0.13771934434949606,0.011134657416213566
AC008277.1,0.10149811635802548,0.2572616589388124
RP11-311B14.1,0.038473642256118316,0.6134087672474557
AC009506.1,0.22314210032384207,0.038770350967979234
AC009961.3,0.09043175473337343,0.18971129796879305
AC009961.2,0.07913856021329585,0.22175477819318873
MARCH7,0.2415084157187239,0.0004963055000808011
CD302,0.1414617827629563,0.05743593283347424
LY75,0.011257005862191527,0.8490639786089537
AC009961.5,-0.018780902018828604,0.5564733330504636
PLA2R1,0.050240150649886184,0.6430789592362298
ITGB6,0.05754083611918813,0.5794532139084212
RBMS1,0.227664892920177,0.00040336294116831
RP11-20F18.1,0.02407686350001061,0.1440724322155818
RN7SL423P,0.0020784045980441327,0.47067292400816474
AC009313.2,0.0271673305088741,0.14399905750295178
AC009313.1,-0.010294644207443148,0.578093375728436
TANK,0.2175473501927438,0.0001607084267717605
AC009299.2,0.12557281065192666,0.221301702542201
LINC01806,0.08516130513209871,0.4015369164251239
AC009299.4,-0.0014879491469049944,0.9428406378125201
PSMD14,0.041902347577717936,0.3255051347560851
AC009299.5,0.0899932043289024,0.2879688109224824
RNA5SP108,-0.013274502678773444,0.444893909588281
TBR1,0.011922460475039195,0.8536187752163176
AC009487.4,0.008225136732675773,0.3240569204650673
SLC4A10,-0.24872745651589082,0.08809622498042041
AC009487.5,-0.0005514360435939485,0.916328629492589
RP11-334E15.1,-0.0019008205956618056,0.9346523626471215
AC009487.6,0.11002307782387863,0.22473162678182662
AC062022.1,0.004558644676219786,0.7340524206335286
KRT18P46,0.007879642539781916,0.4710537066278785
RPEP5,-0.0053172229482575,0.5937828229031361
DPP4,-0.09203700142271695,0.3256944886141937
AC008063.2,0.0649818798526671,0.4293081568127396
TIMM8AP1,-0.13341204657357586,0.11688509253862546
EIF3EP2,0.05056241182024433,0.052438258186457164
AC008063.3,-0.00037962705765658784,0.9043914845621108
GCG,0.06630417742816146,0.32633698736170125
AC007750.5,0.018527854427032645,0.6636643326463405
FAP,0.15112345849857936,0.139225973918427
IFIH1,0.16573573440199552,0.016266941988969223
GCA,0.46257275547644716,0.00016641565425796654
KCNH7,0.6688257493605556,0.00040953097555380854
RNA5SP109,0.047604198949294844,0.23682875982711318
AC007740.1,-0.015771421487689816,0.40981500304643226
RPL7P61,0.01612021461527759,0.4175613094412203
RNU6-627P,-0.0024689486453012654,0.47681123749063814
FIGN,-0.7371204826209286,2.8305008323639405e-07
AC092684.1,-0.0016608873960078257,0.47681123749063836
PRPS1P1,-3.7583863489671146e-05,0.9966176424881428
CYP2C56P,-0.0030750793164494783,0.47681123749063836
GRB14,0.23568469336753067,0.03715379504166594
RP11-452N17.1,0.06244250825527735,0.4832969334785151
COBLL1,0.13052107100967286,0.12055935926309129
AC019181.3,-0.03652474627573843,0.5593603564584341
SNORA70F,-0.03250614114089035,0.2472611069938464
AC013463.2,0.23727792511262819,0.011614188234341757
RNA5SP110,0.0030962411843201473,0.16033146962361663
RNA5SP111,0.027125564963476567,0.30640973730934634
SLC38A11,0.17562951095269164,0.14313491242763238
SCN3A,0.22207772216586394,0.045410286838498785
SCN2A,0.12034043094975576,0.30384671942394
MAPRE1P3,-0.006776278490736339,0.6055387161497952
CSRNP3,0.02708314083678244,0.7701431661294063
GALNT3,0.39240527489274313,2.7588734144760142e-08
AC009495.2,0.2765253816302513,5.708029366104068e-06
AC009495.4,-0.000947770602612287,0.9783883013854373
AC009495.3,0.019362825533639903,0.7269957542512222
TTC21B,0.029244396601029954,0.555352837998119
TTC21B-AS1,0.18622286698805568,0.0034504042928177794
AC010127.3,0.026734008489832147,0.5767458645507666
SCN1A,-0.08021032002003513,0.37475632877213627
RN7SKP152,-0.009343436422612197,0.2550563673773182
SCN9A,0.2920669830065516,0.0019124953003847765
SCN7A,-0.1291247648538015,0.2385966230403894
RP11-646I19.1,-0.0029705547257644306,0.7960559581675912
XIRP2,0.19739653071232466,0.20691246063845192
AC092601.1,0.0,nan
XIRP2-AS1,0.0011988841220031085,0.821315066954043
AC074363.1,0.015237376786304341,0.1548628943175656
RNU7-148P,0.0,nan
CTAGE14P,-0.00769588475504109,0.7799340462959784
AC016723.4,-0.029722213562668555,0.5856363635063556
B3GALT1,-0.006941839821545448,0.9336797285449049
STK39,-0.1420563180415341,0.04081133742029939
AC067940.1,0.01098727211417479,0.6475949354657777
RN7SL813P,0.004936792230118064,0.5198353312653838
CERS6,-0.06307175139686721,0.1688171948773736
MIR4774,0.0,nan
RNU6-766P,0.0003632681553226622,0.9675582938377896
CERS6-AS1,-0.02473152272162908,0.5710461662914689
NOSTRIN,-0.15009951282147493,0.1957599570857935
SPC25,0.011172680046791117,0.9353299040309241
G6PC2,-0.01585318148690851,0.7278408195109877
ABCB11,0.3030972457162059,0.0041568711160035405
DHRS9,0.4610866933999107,0.0034123209439391755
AC007556.3,0.33440491927126414,0.003960407032049047
UBE2V1P6,0.023545074746113243,0.4570623400094699
LRP2,0.060786185145913024,0.5740435617808333
BBS5,0.06911737249657043,0.39654754816232607
KLHL41,0.157005213224396,0.3762950970708784
FASTKD1,0.08886805877202181,0.12616543829573745
AC093899.3,0.02227280069659508,0.5363917509718625
PPIG,0.09526013907174796,0.03891371754004969
CCDC173,0.018821519990447094,0.8230298572161185
AC016772.4,0.01847754500725779,0.2629871617050603
PHOSPHO2,0.22407579950200388,0.012309455249447284
KLHL23,0.1839405335845265,0.06044813043971442
PTCHD3P2,-0.017209569869197458,0.6316525491684645
AC009967.3,-0.0024332392891591743,0.9169400821580439
SSB,0.07371783562252665,0.07331149420271514
METTL5,0.019621035250877217,0.647514598483809
UBR3,0.08196408682631273,0.027959795522254843
AC092641.2,0.036764213789365514,0.6686968569800487
RNU6-1006P,0.0,nan
MYO3B,0.13872806750264305,0.2959455497999227
AC012594.1,-0.0509707498463874,0.16254349285971073
HMGB1P4,-0.009913803895459358,0.8238829433806357
AC007277.3,0.020701236878704423,0.4760049073066307
LINC01124,-0.11662177600548468,0.07854125233309604
SP5,0.05469255048092692,0.4413308284218893
AC007405.4,0.05428780961119194,0.5906223967601795
EIF2S2P4,0.007570191563564144,0.9318809031147138
AC007405.6,0.0541375967910223,0.5722949522546597
ERICH2,0.07688939989444532,0.2990668606731869
GAD1,-0.2456856665844518,0.05935664904461611
AC007405.8,-0.005120191209940037,0.7925526129338138
GORASP2,-0.03684724061069489,0.17277650822027088
TLK1,0.11339875148784301,0.011065535924455343
METTL8,-0.0666699880070756,0.1457041041061078
AC008065.1,-0.004700263403314614,0.8905516358405641
DCAF17,0.024063726734696145,0.6167422904987957
DAP3P2,0.03216836439603831,0.6522824671249777
AC007969.4,-0.02887756320780624,0.318500899562625
AC007969.5,-0.24693307951854812,0.00016249415540683023
CYBRD1,0.08539326706332889,0.26047207616901086
RPL21P38,-0.00997789793051836,0.19455625536393675
DYNC1I2,0.004826734122734155,0.8953471964165693
SLC25A12,0.1023225967628377,0.017180280125064826
RNU6-182P,0.011328040054116638,0.14539640668843307
HAT1,0.240876960255487,0.0078067221148379745
METAP1D,0.025934879865852634,0.6699212577520473
DLX1,0.06660500070951758,0.35814414728271116
DLX2,0.2095512278172877,0.04303281926163172
DLX2-AS1,-0.06864374389526764,0.035148787885514864
AC104088.1,0.009247960942305816,0.6040163733286017
RP11-227L6.1,0.0029583797594263904,0.8775599224392088
ITGA6,0.10791365960043542,0.10544999958631045
AC078883.4,-0.020913763425506993,0.5803596316951479
AC078883.3,0.07169933946993684,0.25580720259669754
